ID,Jianwen,Maelick,Jianwen Mixed,Maelick Mixed,notes,Disagreement,Text
1577,,,,,,,"Morning all, can anyone chime in with options for deploying k8s on bare metal/vms? I've a cluster of a few nodes which I've been playing around with which I deployed with Kubespray, but I'm wondering what people's thoughts are regarding using Kubespray for a p"
1578,,,,,,,when using prometheus-operator?
1579,,,,,,,cpu: 250m
1580,,,,,,,31s 31s 1 horizontal-pod-autoscaler Normal SuccessfulRescale New size: 30
1581,,,,,,,use kubeadm..
1582,,,,,,,just delete the pod!
1583,,,,,,,I can access from cluster-1
1584,,,,,,,"stupid questions, but... replica count in statefulset?"
1585,,,,,,,you can explicitly grant it permission to bind to named clusterroles as well
1586,,,,,,,https://blog.learnk8s.io/connect-service-kubernetes-7cb346cf2f64
1587,,,,,,,You are welcome!
1588,,,,,,,start=$(date +%s); while [ $(pgrep -c nginx) -gt 0 -a $(($start + 60)) -gt $(date +%s) ]; do sleep 1; done
1589,,,,,,,Credentials are admin
1590,,,,,,,i think i had to build my own image
1591,,,,,,,do you have an ingress-controller deployed?
1592,,,,,,,"I need it to be part of the lifecycle, not manual delete. I have a container that stores some data temp. does process and when the script ends, the container stops. When the container stops, I want it to die not restart so I have a fresh container that can start clean. for this use case I don't want to use persistent storage because the temp data that's written doesn't need to be kept."
1593,,,,,,,"Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.548619 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.550079 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.568281 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: I1027 00:51:20.568306 16317 docker_service.go:207] Docker cri networking managed by cni Oct 27 00:51:20 kuber-poc-app1 kubelet: error: failed to run Kubelet: failed to create kubelet: misconfiguration: kubelet cgroup driver: systemd is different from docker cgroup driver: cgroupfs Oct 27 00:51:20 kuber-poc-app1 systemd[1]: kubelet.service: main process exited, code=exited, status=1/FAILURE Oct 27 00:51:20 kuber-poc-app1 systemd[1]: Unit kubelet.service entered failed state. Oct 27 00:51:20 kuber-poc-app1 systemd[1]: kubelet.service failed."
1594,,,,,,,@roffe great!
1595,,,,,,,I use Ingress like this:
1596,,,,,,,Ok newest theory is that because I cheaped out and used nano machine sizes somehow the installation process causes the machine to not have enough resources to complete successfully. I wont know for sure for another few moments here.. when it works it usually works within about 10 minutes... its been that now.. I am going to leave it overnight as I am off for the day now... and see if its resolved I'm the AM.. I will update that ticket then for those who end up using doctor google.
1597,,,,,,,--client-ca-file=/var/lib/kubernetes/ca.pem
1598,,,,,,,send notification to mobile and send notification on desktop
1599,,,,,,,"I am reading up on opentracing, it looks like this should be part of ishtio"
1600,,,,,,,@pep isn't it the namespace?
1601,,,,,,,"hmmm ok, if this the only resource you can not get or you can not get any"
1602,,,,,,,"nfs has its issues, but fuse is scary"
1603,,,,,,,command:
1604,,,,,,,Hi
1605,,,,,,,Ok
1606,,,,,,,because u used backend instead of rules (Single Service Ingress)
1607,,,,,,,"@kubevick maybe obvious, but make sure that your image has a /bin/bash - I've used busybox as a base image and made the mistake of assuming it's there when it wasn't..."
1608,,,,,,,"depends what you want. if you are fine with manual config of PDs for your pods, that's ok. PVCs are tool to do this automatically"
1609,,,,,,,# multi_accept on
1610,,,,,,,--cloud-provider=aws \
1611,,,,,,,no =/ that's what i'm working on with the tooling
1612,,,,,,,you two using google cloud ever? have some specific.
1613,,,,,,,"Anyone around to talk detailed RBAC permissions? Specifically, trying to limit admin access to specific namespace prefixes only. This doesn't really seem to be discussed/supported, but I think I can get close using nonResourceURLs and splats (*). Just looking to chat, as I seem to be missing something."
1614,,,,,,,- command
1615,,,,,,,relevant discussion at https://kubernetes.slack.com/archives/C09NXKJKA/p1508266415000573
1616,,,,,,,Partition: 0
1617,,,,,,,http://slack.k8s.io/
1618,,,,,,,@jpweber yes
1619,,,,,,,"Oh, it worked in default for you, but it won't work in jenkins?"
1620,,,,,,,"if I had to guess, I'd say an rbac issue?"
1621,,,,,,,"Hi there, I'm having trouble setting up a deployment (on 1.7.x), https://bpaste.net/show/78f4e69bcce5 I get The Deployment foo-test-dpl is invalid: spec.template.metadata.labels: Invalid value: map[string]string{name:foo-test}: selector does not match template labels"
1622,,,,,,,Hi there I need some help
1623,,,,,,,I'm not telling you how to live your life. lol
1624,,,,,,,just delete the pod.
1625,,,,,,,and as I say that it came in.. so never mind that..
1626,,,,,,,would someone mind helping me figure out why this yaml is wrong? It's telling me I'm passing accessModes a string instead of an array: https://pastebin.com/uQ1XKLZM
1627,,,,,,,not quite sure about that
1628,,,,,,,"Without reaper, your pods will stop running but deployment will not restart them."
1629,,,,,,,yes I saw that the other day. Will have a look as well
1630,,,,,,,if we use minikube can we add more nodes
1631,,,,,,,Production-Grade Container Orchestration
1632,,,,,,,https://github.com/xcarpentier/ex-react-native-i18n
1633,,,,,,,"Guys can I pass a function as a param in react navigation? Like, this.props.navigation.navigate('settings', { someFunction: this.someFunction.bind(this) } and use that function in the settings screen ? like, this.props.navigation.state.params.someFunction() ?"
1634,,,,,,,Please fix this
1635,,,,,,,"pure JS tends to be an inferior experience for users, despite the developer convenience"
1636,,,,,,,"@ryshonza, @814465104 I've only been in this slack for a week or two, abut the amount of people having ios build failed issues with no further info does worry me. Hopefully the Expo people are working on getting more information out of the build process that we can use."
1637,,,,,,,"when expo is managing the signing of apks, what determines which certificate is being used?"
1638,,,,,,,thanks will do
1639,,,,,,,"hi, i'm having this weird behaviour where on simulator, the status bar is black text but on the ios device it is white text. i did not customize anything on the status bar. i started the app based on the blank expo project and the only thing i've added is react-navigation. any tips on where to look? i want the text on status bar to remain as black like in the simulator."
1640,,,,,,,"Is it a relatively common thing to get a build succeed but not always include the app icon correctly? I've had a build with all app icons formats as per my icon png except one with was the expo icon, another build with all icons correct and now another with all expo icons and *one* of them is missing."
1641,,,,,,,"hmm, I see. is detaching a reasonable solution?"
1642,,,,,,,wow! And what about being a freelancer?
1643,,,,,,,@ccheever I ended up exporting the font to an image and using an animated.image
1644,,,,,,,"Hi! How do you make social media stuff? E.g. Facebook Like button, or sharing to Facebook/Twitter?"
1645,,,,,,,my use case would be a react-native camera library that enable some processing of video frames using native code
1646,,,,,,,can you dm me your actual manifest?
1647,,,,,,,Can't do that with the current offerings sadly
1648,,,,,,,"man, was about to test a snippet using the RN method RCTDeleteStorageDirectory() but it's not easy cause all the dependencies."
1649,,,,,,,And that's it
1650,,,,,,,"Hello everyone, I'm experiencing a really odd bug on a project I'm working on. The react native app (expo sdk version 21.0.0) is a simple webview wrapper that redirects to our web app. When the user is filling out their form, as soon as they click on an input field, the screen scrolls to the top and then gets stuck up there. I'll post a video below that illustrates the bug in detail. The bug is only present through the react native app. If the user visits the url through a web browser the form is fine. The bug is also only present on some devices (works on iphone/blackberry but, broken on Samsung). Any suggestions? Thanks in advance!!!"
1651,,,,,,,How do I resolve this error
1652,,,,,,,@keith uploaded a file: Anybody know how to keep a Modal from changing the StatusBar color on Android? and commented: Snack is here: https://snack.expo.io/SyOHfcaxG My goal is to have a modal that shows a menu overlaying the Navbar - I want it to look like the menu is just on top of the view without otherwise changing the appearance.
1653,,,,,,,hi guys.. good morning
1654,,,,,,,"That's where I get confused, because right now i've got my device off of Wifi, have an unpublished app, and yet can still access it if I have the packager running."
1655,,,,,,,@haveneersrobin hmm do you know what the usual flow is for facebook login and key hashes separate from Expo? like if you were making your own native app?
1656,,,,,,,thank you jeff! It took me a bit to understand that but once i got that i needed the private key to charge rest was straight forward
1657,,,,,,,yarnpkg start --reset-cache
1658,,,,,,,Thanks Brent
1659,,,,,,,Sure thing
1660,,,,,,,you need to read jest docs for usage with react native
1661,,,,,,,well i'll be
1662,,,,,,,"no, through the Expo iOS app"
1663,,,,,,,pod repo update
1664,,,,,,,Does anyone know how expo signs apks by any chance?
1665,,,,,,,react-native-scripts start 8:33:57 AM: Starting packager...
1666,,,,,,,"seems like this is part of the required permissions but i'm not sure why, cc @satya164"
1667,,,,,,,"@henleydr commented on @henleydr's file Crash: Using react native debugger, expo, and hot reloading. I can't get rid of this. I can't get past this. Restarted my computer as well. There is no option to get into debugger or turn off hot reloading."
1668,,,,,,,and I was excited about it!!!!
1669,,,,,,,Hi everyone !
1670,,,,,,,"cocoapods is managing both deps, and one can't find the other?"
1671,,,,,,,@zolrath are you specifying an icon in your app.json that has transparency?
1672,,,,,,,Still have to mess around with the linking phases and whatnot for dev/prod builds
1673,,,,,,,"Well I'm glad it worked out for you, sometimes the errors are occurring at irregular intervals; not continuous or predictable."
1674,,,,,,,Has anyone used swipeable in expo 22? I just get a module not found
1675,,,,,,,Haha i've definitely done this
1676,,,,,,,"Hi Expo team! Great work on Expo we were able to get our app ready for submission in less than a week! We do however have one issue. We are trying to update the name of our App as it appears on the iOS home screen. I have modified the name in app.json, however upon building a new standalone iOS build and uploading to iTunes connect. As well as modifying the name in iTunes connect. The name will not change. Is there a step we are missing?"
1677,,,,,,,can you try signing in again @kolanos?
1678,,,,,,,I'm using Share to text with whatsapp for example ... I would like to know if someone has already implemented it and also with sending images.
1679,,,,,,,"I mean, as the person who recently start with RN/Expo and general"
1680,,,,,,,can you close and reopen xde?
1681,,,,,,,exp fetch:ios:certs
1682,,,,,,,"Hi guys, quick question.... Im having some trouble loading an .obj file, I can load .jpg but not .obj"
1683,,,,,,,ok thanks I wiil test these 2 solution
1684,,,,,,,"Hello, The exp cli says that there is a newer version (45.1.0), even after I updated it with npm. Is the reinstall of the package the only option?"
1685,,,,,,,"how can I get deep linking working on android? every time the browser redirect the user back to the app, the app is starts over again"
1686,,,,,,,"@samy-amar yeah. even if you changed your expo config, the part that tells the native apps which project to load is already decided"
1687,,,,,,,"hmm who knows then, maybe I'll try cleaning node module"
1688,,,,,,,"Hello! I remember there was some sort of React-Native and Expo components tester app, where a user could see how the components look in action. Could someone send a link to this app? Can't find it anywhere."
1689,,,,,,,@brent looks like there is a serious need to improve location api...
1690,,,,,,,I ran
1691,,,,,,,"that profile is from just opening the example, not touching anything, just letting the map finish load once and then quitting"
1692,,,,,,,thanks wli - I'll see if I can try that now
1693,,,,,,,is the EXDynamicMacros.h file generated?
1694,,,,,,,for now can you try downgrading exp to 34.2.0 ?
1695,,,,,,,[*.*]
1696,,,,,,,about 10 min stuck in this position without any bug report or debug log
1697,,,,,,,https://stackoverflow.com/questions/12163240/avaudiorecorder-record-aac-m4a
1698,,,,,,,"kk, thanks guys.. yeah.. in most of my cases the push notification works fine. I dont mind waiting for the action to happen once the app comes back to fg.. but for the location, i do need inmediate action"
1699,,,,,,,"I remember that being an issue, thanks fellas"
1700,,,,,,,is that file at the root of your monorepo?
1701,,,,,,,"ilja uploaded a file: Screen Shot 2017-07-01 at 16.24.12.png and commented: Started getting this, I'm not sure this is what started causing it, but I added"
1702,,,,,,,"thanks for the reply @ccheever , sorry I didn't make myself clear, I am running it in localhost, trying to run it in my android emulator"
1703,,,,,,,"if u scroll down here, there's an example of the aac audio settings."
1704,,,,,,,"@keith shared a file: Issue with components thinking there's a lot more horizontal space than there really is and commented: Wondering if anybody has any ideas on how to troubleshoot this issue. I can't tell if it's React Native, Expo, React Navigation, or GiftedChat. I have a GiftedChat view that I push onto a stack. Every 5th time or so, when I push the view onto the stack, the message bubbles don't wrap when they hit the limit on horizontal space- they just keep going. Didn't see this before I upgraded to Expo 21. When I run the inspector, these components think they have practically infinite horizontal space to expand into."
1705,,,,,,,i am trying to use google login with the code in the docs . i have git the client id too but it always get to catch block .in try it throws an error
1706,,,,,,,it looks like your project uses sdk 15?
1707,,,,,,,The reason why Payments is undefined on iOS is because you didn't add the Payments subspec @burnsieuk
1708,,,,,,,has anyone used AndroidBackButtonBehavior from ex-navigation? I'm a little confused on the implementation
1709,,,,,,,It is possible. But very ugly. And hintcolor breaks when you're on that hidden tab
1710,,,,,,,i think it's 4.6.1
1711,,,,,,,Encountering the following warning in Expo XDE:
1712,,,,,,,"you can't remove it, there's no other way to get back to the main screen on the simulator"
1713,,,,,,,hmm... it should be there
1714,,,,,,,yea thanks guys @nesho @drewbie
1715,,,,,,,@jesse
1716,,,,,,,I am getting Invalid Version: undefined when I try to start my project in XDE now. I had already successfully upgraded to sdkv20 and everything ran fine. Today when I opened XDE it asked to update and I did and now I get that error
1717,,,,,,,"ok.. I'll keep digging, thanks for your time!"
1718,,,,,,,@danielneal uploaded a file: Screen Shot 2017-10-24 at 15.57.31.png
1719,,,,,,,ok those are right
1720,,,,,,,@satya164 I got it with yarn global exp  Thanks!
1721,,,,,,,I've always done it one SDK version at a time using the blog instructions (e.g. https://blog.expo.io/expo-sdk-v18-0-0-is-now-available-38e62305283). That way I can test after each upgrade and attribute any regressions to a particular SDK version upgrade.
1722,,,,,,,what is the issue? did you create an issue on github or forum post where you describe it in detail?
1723,,,,,,,"I have the same issue, @bradryan7."
1724,,,,,,,Is Expo FileSystem somehow includes converting video file captured using Camera.recordAsync to Base64?
1725,,,,,,,"stevenconner uploaded a file: Simulator Screen Shot Feb 16, 2017, 1.05.35 PM.png and commented: hello everyone! anyone ever have this issue while trying to get a mapview to render in exponent? i can't seem to get the component to stretch to the bottom of the screen..."
1726,,,,,,,is there anyway to use wix/react-native-navigation with ejected expo project?
1727,,,,,,,it's currently implemented that way (in both normal React Native and also Expo) because some devtools require restarting your app to take effect
1728,,,,,,,Hey people
1729,,,,,,,https://github.com/janeasystems/nodejs-mobile-react-native
1730,,,,,,,"if you want to do push notifications, use REMOTE_NOTIFICATIONS, however they are both actually the same thing right now"
1731,,,,,,,yeah you should be able to do that. securestore on android is especially tricky because different versions of androids support different crypto providers (the things that do encryption) and it's much more finicky than other fragmented android APIs because the crypto provider is loaded at runtime so we don't know what it's going to support up front
1732,,,,,,,oh damn gonna try that now @nesho
1733,,,,,,,"interesting, I have no idea how multitasking works on ipads"
1734,,,,,,,"Hey guys, just started working with Expo yesterday ! I detached my app today, and was trying to build in Xcode but I can't build Expokit, I keep getting React/RCTDevSettings.h not found..."
1735,,,,,,,"You could create some sort of global store object in the top-most component, and then use the React lifecycle methods (componentWIllMount, componentWillUnmount) to modify that global store. Then access that in the components that need it. It's super hacky, but it works. I had to do something like this once."
1736,,,,,,,"I did, same as always. Should I redo it?"
1737,,,,,,,"@jonathan sorry about the delay here, i restarted your build. hopefully we won't hit issues with apple's api and you'll be able to build again. if you're still having problems when you're next online, can you ping me?"
1738,,,,,,,"@jesse dunno what you mean by later, but it was a week ago I think"
1739,,,,,,,"Hey everyone, I'm not able to build a standalone iOS version of our app since I added usesNonExemptEncryption to the config."
1740,,,,,,,Is it detached?
1741,,,,,,,@ben I have changed my apple team id and rebuilt it but it is still building after 20 mins. The build ID is is f17a35cd-df27-4ecb-9919-c5de400308a0. Is it supposed to take that long? https://forums.expo.io/t/build-standalone-ios-app-error/5043/2
1742,,,,,,,"Hey guys, does any of you have been experience that the expo google sign in works well in the simulator but crashed after I deploy it to the app store"
1743,,,,,,,https://docs.expo.io/versions/v15.0.0/guides/up-and-running.html
1744,,,,,,,bcostabatista shared a file: Untitled
1745,,,,,,,https://www.npmjs.com/package/expo
1746,,,,,,,seems like a bunch of people are getting failures on exp detach now on SDK 24
1747,,,,,,,Perhaps I forgot to mention that this happens on the standalone app
1748,,,,,,,anybody using PlayFab with expo?
1749,,,,,,,@grzjos it seems like the same problem -- are you making sure your private key is included in your p12?
1750,,,,,,,did you try again?
1751,,,,,,,it says it linked okay if I go through the standard process
1752,,,,,,,you can't ask again
1753,,,,,,,Hello developers! I'm new to here in order to asking for help. I've been waiting for building android apk using exp build:android. It's been 2 hours already and still stuck in build in progress... Is there any method to stop current build or track the error during build? My project seems working pretty well on both android and ios- exp client. Thanks for helping
1754,,,,,,,it dont ready path file sqlite of me
1755,,,,,,,hi all
1756,,,,,,,https://facebook.github.io/react/docs/react-component.html#setstate
1757,,,,,,,I'm trying to convert existing projects. Running into issues
1758,,,,,,,I'm still using SDK 15
1759,,,,,,,Congrats!
1760,,,,,,,killall node perhaps. Then fix the error in your exp.json / app.json file because that's probably what's causing it
1761,,,,,,,followup from dm: looks like expo doesn't work in iran b/c gov't blocked google
1762,,,,,,,"Hi, I'm new with you"
1763,,,,,,,"there's a link to how exactly Apple Pay works in the above link... but basically, apple pay is the thing that authenticates against a user's fingerprint so the user doesn't have to enter the credit card manually"
1764,,,,,,,Thank you so much! @brent
1765,,,,,,,why do you need environment variables?
1766,,,,,,,"Hei everyone. Can someone recommend a lib for reading device information, or any other recommendations to distinguish logins from one user from multiple devices?"
1767,,,,,,,iOS: There was an error with this build.
1768,,,,,,,Functional components are not the same as PureComponents. A quick google search will provide details
1769,,,,,,,"@seantempesta I just don't have time to play with cljs recently, pretty sad. That works fine, I could transfer both repos to you, and then you could change the names, and deploy to clojars with corresponding names."
1770,,,,,,,Release notes?
1771,,,,,,,Yesssssss
1772,,,,,,,"k, checking logs"
1773,,,,,,,@nikki can you take a look at this thread?
1774,,,,,,,"can't remember exact place where this is and not at work computer but if you search your ios and android directories for your app url, change it where you find that"
1775,,,,,,,"@brent it seems you can nest .babelrc deeper in your folders and it inherits parent .babelrc, so I can optimize local app only"
1776,,,,,,,@h-marvin by build which part of the pipeline do you mean?
1777,,,,,,,"I just started getting this error and I cannot see my App anymore. It started happening when I enabled Hot Reloading with React Native Debugger. Now I can't go back to turn it off. I have tried every protocol and host. It now opens up 2 debugger tabs in Chrome (one working) but I can't see the app at all in the simulator. Everything is latest version. Connection to ...../debugger-proxy?role=client timed out. Are you running node proxy? If you are running on the device, check if you have the right IP address in ABI21_0_0RCTWebSocketExecutor.m"
1778,,,,,,,Okay. I'll give it a shot. Thanks.
1779,,,,,,,> Can we update our app and rebuild of iOS or Android? can you elaborate? i don't understand the question
1780,,,,,,,seems like create-react-app has similar issues https://github.com/facebookincubator/create-react-app/issues/2537
1781,,,,,,,greweb uploaded a file: the code
1782,,,,,,,@fozzarelo i think you need the expo package after the rename
1783,,,,,,,Hello expo team! I am new to react native. Is it possible to develop offline apps with expo? (noob question)
1784,,,,,,,"I can't seem to figure how to go about importing @expo/vector-icons, I have it npm installed using npm install --save-dev @expo/vector-icons, reset all caches and finally have the following code in one of my .cljs files:"
1785,,,,,,,Clever
1786,,,,,,,I ended up using https://github.com/joonhocho/react-native-linkedin-sdk and it works like magic!
1787,,,,,,,we use ace editor for snack
1788,,,,,,,"ok, the warning has gone away"
1789,,,,,,,"I am yes, so a little bit more info, this is a basic version of my component;"
1790,,,,,,,"yup, they will work and will say your app name / icon and not expo"
1791,,,,,,,my app works on simulator but crashing on phone / prod: https://exp.host/@elie/draft-fantasy-exponent-react-native-staging
1792,,,,,,,Yeah its easier to just revoke them haha
1793,,,,,,,@nikki did you make that ball shooting thing?
1794,,,,,,,hey!
1795,,,,,,,come back to RN has me like... what's the proper way to define defaultProps now?
1796,,,,,,,this will resolve your problem
1797,,,,,,,"Hi all, is it possible to choose Not to load images from assets cdn? my app is take too long to load images and sometime doesn't even load, even when users have internet connection"
1798,,,,,,,"SecureStore API is having issues with Xiaomi Redmi Note 3 (Android version 5.1.1). I'm getting Could not encrypt the value for SecureStore. Verified with a Samsung device with the same OS version, it works fine. Plz help. Thanks."
1799,,,,,,,anyone ever seen this message from itunes when testing ?
1800,,,,,,,that's a good point. I'll publish it as an expo app and try it out.
1801,,,,,,,Have you guys seen this Could not encrypt the value for SecureStore on android 4.4.4 ?
1802,,,,,,,just google changing app permissions ios and you'll have your answer
1803,,,,,,,Button is react-native component default.
1804,,,,,,,This message is shown when the tunnel can't be opened for some reason. Possible reasons include limited internet connectivity (are you connected to internet?) or sometimes problems with the 3rd party provider that hosts the tunnel service.
1805,,,,,,,https://d1wp6m56sqw74a.cloudfront.net/%40nodevember%2Fapp%2F1.0.4%2Fbb5bc85384b15d9c357bad89a4aee3e6-23.0.0-ios.js
1806,,,,,,,"hi, are there anyway to know if the user has facebook login already in expo?"
1807,,,,,,,Interesting...
1808,,,,,,,Try an arrow function like this
1809,,,,,,,thx
1810,,,,,,,upload the build and wait for itunes to finish processing it and see if the icon switches at that point
1811,,,,,,,"yeah maybe i misread, i thought he meant programmatically @matthewchung74"
1812,,,,,,,Start messing with snack @phuochoit
1813,,,,,,,seems like a bug? wanna send a pr to expo-sdk to not run any custom resolving logic for local uri?
1814,,,,,,,what do you mean by dev build?
1815,,,,,,,I'm getting this error Cannot find module '/Users/corybuckley/Documents/Expo/mdl/expo/tools/LogReporter' Halp! plz
1816,,,,,,,as far as i know that's not possible
1817,,,,,,,what's AR here
1818,,,,,,,react navigation is the facto navigation solution now
1819,,,,,,,"Hey all! Has anyone successfully disabled the default Android permission asks (there are 4 of them). My app doesn't use any of them, and asking would deter usage. I've tried: android: { permissions: [], }, - but that gives me an Unfortunately, [appname] has stopped after loading my standalone app."
1820,,,,,,,Cool thanks @satya164
1821,,,,,,,animations Documentation is cool!
1822,,,,,,,or do i..
1823,,,,,,,exp login -u username -p password
1824,,,,,,,@drewh commented on @tek's file Screenshot_20171021-104504.jpg: It's sortable list component
1825,,,,,,,nesho uploaded a file: Untitled
1826,,,,,,,@andrewmin hi! can you tell me the most recent time you hit this issue? sorry for dropping the ball here
1827,,,,,,,@xavier_carpentier i have been meaning to but haven't had a chance
1828,,,,,,,it's questionable on ios even in native code
1829,,,,,,,"yea, i'm doing that for now"
1830,,,,,,,No way!! Will do it now. (My first android app -> silly question) Thanks @brent
1831,,,,,,,@jesse set the channel topic: Limited support on 12/25 and 12/31 to 1/1! Please post in the forums first if you have a question or a problem! Include an example with https://snack.expo.io Forums: https://forums.expo.io Feature Requests: https://expo-pls.xyz
1832,,,,,,,"Hi group , i come with another RN Expo question, i have a detached expo app, currently working on Android side, my question is: is there anyway to generate an APK that can work offline, like standalone app, i want to generate a potable APK, but it seems it depends on Expo."
1833,,,,,,,"When the app loads, I just want to display our icon. This looks like it'll do https://docs.expo.io/versions/latest/guides/configuration.html#loading How is this different to the splash screen?"
1834,,,,,,,Again I'm getting the same issue. This time build id - f9221051-6a01-4942-b1d4-818da20af5d1
1835,,,,,,,i resolved this by unpublishing the other app and republishing with the new APK
1836,,,,,,,Hi guys i have a question with props. if I send a object to child by props. I send a memory path or a clone of my object?
1837,,,,,,,hi expo folks! I cannot seem to get react-native-camera working in Expo. I get the following error: undefined is not an object (evaluating 'CameraManager.Aspect') The error originates on line 62 of react-native-camera index.js which is calling NativeModules.CameraManager. Does this have something to do with expo not having access to some native apis?
1838,,,,,,,I thought that only worked for apps within expo's platform
1839,,,,,,,"you can't update yet, it's not released"
1840,,,,,,,"sure thing, I just love the coffee here"
1841,,,,,,,hi guys.. do you know tell me if i need send apk again for playstore if i change my google apikey in app.json ?
1842,,,,,,,@drewbie I think that's good! cc @brent
1843,,,,,,,"How do I debug a broken tunnel? I can only use the LAN url after the most recent update. I've tried to logout and login again, also tried running exp start -c but it doesn't help."
1844,,,,,,,"@bbrostoff you're right, thanks! It actually just flew through review!"
1845,,,,,,,@nikki We use Boot as our build system for our web app and really want to use it for ReactNative app but haven't gotten it to work yet. I'll try your new template again soon and report back.
1846,,,,,,,"Heads up regarding the exponent-cljs-template. - Renamed all references from Exponent -> Expo (template is now expo-cljs-template) - Upgraded Expo to 17.0.0 - Upgraded all Reagent dependencies to their latest versions (including Clojure/Clojurescript/Figwheel/Re-Frame/etc.) It seems like some stuff broke in the process (especially regarding boot, references to @tiensonqin's cljs-exponent library (as React Native deprecated Navigator references), but I'm going to slowly try to work through all of the problems. Please file issues and if you can help out I'd really appreciate it. I've only worked with Reagent and Leiningen, so I'm guessing I've got a steep learning curve ahead of me.  https://github.com/seantempesta/expo-cljs-template/ PS. If you aren't happy and want to use the older version, the old lein template is still around. Just use lein new exponent <project-name> to get it."
1847,,,,,,,"@mo.rajbi - strange, would be nice if you could have given us more info"
1848,,,,,,,what happens when you run adb devices?
1849,,,,,,,"hi guys, I'm a little bit worried, how expo is making money? I'm worried of using a [great] tool that could cease to exist at any day"
1850,,,,,,,https://reactnavigation.org/docs/guides/linking#URI-Prefix
1851,,,,,,,do you really need to use absolute?
1852,,,,,,,Thanks @peter. Is there a reference to version of React to use for each version of expo sdk?
1853,,,,,,,"@adamjnav Not at all man.. I am probably coming out as the annoying person who asks too much and you guys have to deal with my issues, and I highly appreciate that.. hopefully I will be able to help back as well in the future.. I'm trying to implement the exponent push notification server using node.. so the first thing I have to do is yarn add exponent-server-sdk... and when I do that I get No lockfile found.. TypeError: Cannot read property 'name' of null."
1854,,,,,,,"hey @info so from the logs i can see with your request id, when fetching push certs, it fails with 'Could not find app with bundle id'. Can you check that the bundle id on your push certificate (you can verify this on the apple developer website) matches the bundle id that you have in app.json?"
1855,,,,,,,$(SRCROOT)/../../../ios/Pods/Headers/Public/
1856,,,,,,,Hey @ccheever one last query Can I use back-end only as node server or php serve will serve good as well?
1857,,,,,,,actually we're completely removing the button soon
1858,,,,,,,"@turadg an .ipa file is what you upload to apple, did you have problems with it?"
1859,,,,,,,@ben standalone app pipeline is updated to sdk17 also?
1860,,,,,,,dunno
1861,,,,,,,@singhalok641 uploaded a file: index.jpeg
1862,,,,,,,It appears there's some kind of issue with your launch image
1863,,,,,,,Pretty cool: https://gl-react-cookbook.surge.sh/ just saying
1864,,,,,,,do you have both devices open?
1865,,,,,,,"I'm testing out facebookAds and expo client crashes whenever the bannerView is clicked. Also based on the documentation, what is the function to be used when the call to action is pressed for native ads?"
1866,,,,,,,literally the normal way of using MapKit at this point is to apply a bunch of hacks to reduce memory usage
1867,,,,,,,Have you seen this?
1868,,,,,,,"thanks for sharing. there is another rn pkg that is working encoding the files to aac, so ill just stick with that. i was trying to consolidate dependencies and use expo everywhere i could, but i guess the expo audio api isnt creating a session? c'est la vie. thanks again"
1869,,,,,,,Awesome! Good to hear!
1870,,,,,,,"Just watched the F8 keynote.., /gif mindblown"
1871,,,,,,,If you want you can get access to my repo or my expo build
1872,,,,,,,"hey, is there a way on Expo to upload our own push certificate / keys, so that Expo push can be supported on ejected apps? This would be handy because detaching currently means having to rewrite the whole push infrastructure of an existing Expo app, and migrating from Expo to OneSignal or manual push is not as straightforward as it can seems"
1873,,,,,,,I understand that. But for example on iOS it properly resolves relative path to bundle.
1874,,,,,,,Hello everyone! I would like to connect SQLite when i'm on Expo Client on Android - development mode?
1875,,,,,,,It will be fixed in SDK 23
1876,,,,,,,@nikki It's hard to debug. XDE seems can't output arrays and objects
1877,,,,,,,@turbozv when did you build it?
1878,,,,,,,"expo: 15.0.0,"
1879,,,,,,,"I already a little bit the code, but getNavigator is attached to the context ... I don't know yet how to get it in another way..."
1880,,,,,,,"@brent Got it, thanks! I'm curious, was there any performance reason not to include it by default?"
1881,,,,,,,@dehli @satya164 you worked on the ads stuff right?
1882,,,,,,,Ok thats good to know. Is there a way to disable OTA updates? It seems like the only way to do that is to change the app's slug.
1883,,,,,,,hello! looking at that
1884,,,,,,,Hmm. It seems my app doesn't get new OTA updates. I didn't changed sdk version or any of those restricted properties. How I can debug it?
1885,,,,,,,I actually just had a user uninstall and re-install expo and he's still getting an old version of my code...so strange
1886,,,,,,,"ngrok - install failed { Error: EACCES: permission denied, open '/usr/lib/node_modules/ngrok/bin/ngrok'"
1887,,,,,,,Is there any alternative to expo that can use to serve reactnative in easy way
1888,,,,,,,Getting the following on macOS using the IDE
1889,,,,,,,"Hey, I am having some problem with exp"
1890,,,,,,,see releases
1891,,,,,,,haha lol
1892,,,,,,,"Hey guys, have any of you facing an issue that expo failed to deploy updates to apple store and google play?"
